"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Allow ASON Resources","ASAP","Frequency","TCM Enabled","TCM ASAP Enabled","Wave Key","Alias","Alias 2","Order Number","Customer","Group Order Name","Created By","Created Date","Frequency Band","OMSP Connection Name","Enable NIM","% Low Utilization Threshold","% High Utilization Threshold","% Utilization","Latest Note","NPA Name","Channel Width","Grid Type","Line Mode Profile","Scheduled Jobs","Line Mode Profile Description","Reversion Control Group","NML ASAP","From NE #1","To NE #1","5G Tributary Size","ASE Control Mode","Utilization Profile","Timeslots Count","Order ID"
"Up","Commissioned","OMS","DFA-EM-1/AM2125B-4-3-LINEOUT DFA-MTZ-2/IROADM-2-2-LINEIN OMS","Unprotected","DFA-EM-1","AM2125B-4-3-LINEOUT","DFA-MTZ-2","IROADM-2-2-LINEIN","DFA-MTZ-2","IROADM-2-2-LINEOUT","DFA-EM-1","AM2125B-4-2-LINEIN","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","N/A","N/A","N/A","","","A84313","","","System Notify","Wed Feb 01 2023 13:27:10 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","DFA-EM-1","DFA-MTZ-2","N/A","ASE Disabled","","0","319396"
"Up","Commissioned","ODU4","Core_WES_MLK_PS36_01-01-07-L1_FSDC-PS64_01-02-38-L1_100G-9190","Unprotected","WES-MLK-1","OTUODU4-1-1-7-1","WES-FSDC-1","OTUODU4-1-2-38-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_WES_MLK_PS36_01-01-07-L1_FSDC-PS64_01-02-38-L1_100G-9190","","A84411","","g-Core_WES_MLK_PS36_01-01-07-L1_FSDC-PS64_01-02-38-L1_100G-9190","User","Tue Feb 07 2023 01:20:30 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","46.25","","BBNS","50.0","","","","","","default ASAP","WES-MLK-1#OCS","WES-FSDC-1#OCS","N/A","ASE Disabled","DEFAULT","0","319568"
"Up","Commissioned","ODU1","WES-YZN-1#OCS/ODU1-1-1-12-5 WES-CTE-1#OCS/ODU1-1-2-15-16 ODU1","SNC-N","WES-YZN-1","ODU1-1-1-12-5","WES-CTE-1","ODU1-1-2-15-16","","","","","Minor","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WES-YZN-1#OCS/ODU1-1-1-12-5 WES-CTE-1#OCS/ODU1-1-2-15-16 ODU1","","R84415","","g-WC_YZN_PS36_01-01-12-05_CTE_PS64_01-02-15-16_STM16_1","User","Tue Feb 07 2023 01:30:42 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-YZN-1#OCS","WES-CTE-1#OCS","N/A","NA","DEFAULT","0","319595"
"Up","Commissioned","ODU0","WES-FSDC-1#OCS/ODU0-1-2-15-17 WES-YZN-1#OCS/ODU0-1-1-12-17 ODU0","SNC-N","WES-FSDC-1","ODU0-1-2-15-17","WES-YZN-1","ODU0-1-1-12-17","","","","","Cleared","Minor","In Service","In Service","Completed","Started","Started","Infrastructure","Reroute","Managed Plane","No","Enabled","N/A","None","None","N/A","WES-FSDC-1#OCS/ODU0-1-2-15-17 WES-YZN-1#OCS/ODU0-1-1-12-17 ODU0","","R84417","","g-WC_FSDC_PS64_01-02-15-17_YZN_PS36_01-01-12-17_1G_1","User","Tue Feb 07 2023 01:42:22 GMT+0200 (South Africa Standard Time)","","","Enabled","50","80","0","","","","","","","","","default ASAP","WES-FSDC-1#OCS","WES-YZN-1#OCS","N/A","NA","DEFAULT","0","319597"
"Up","Commissioned","OMS","DFA-SG-1/AM2125B-3-14-LINEOUT DFA-MTZ-2/IROADM-1-2-LINEIN OMS","Unprotected","DFA-SG-1","AM2125B-3-14-LINEOUT","DFA-MTZ-2","IROADM-1-2-LINEIN","DFA-MTZ-2","IROADM-1-2-LINEOUT","DFA-SG-1","AM2125B-3-13-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","N/A","N/A","N/A","","","A84463","","","System Notify","Thu Feb 09 2023 09:57:12 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","DFA-SG-1","DFA-MTZ-2","N/A","ASE Disabled","","0","319692"
"Up","Commissioned","ODU4","Core_DFA_SG_PS36_01-02-18-L1_SFD-26_DFA_EM_PS36_01-02-08-L1_SFD-30_100G_9420","Unprotected","DFA-SG-1","OTUODU4-1-2-18-1","DFA-EM-1","OTUODU4-1-2-8-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_DFA_SG_PS36_01-02-18-L1_SFD-26_DFA_EM_PS36_01-02-08-L1_SFD-30_100G_9420","","A84470","","g-Core_DFA_SG_PS36_01-02-18-L1_SFD-26_DFA_EM_PS36_01-02-08-L1_SFD-30_100G_9420","User","Thu Feb 09 2023 11:06:51 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","10","","BBNS","50.0","","","","","","default ASAP","DFA-SG-1#OCS","DFA-EM-1#OCS","N/A","ASE Disabled","DEFAULT","0","319705"
"Up","Commissioned","OMS","NLD5-Plettenberg-1/IROADM-2-10-LINEOUT NLD5-GG-1/RA2P-1-7-LINEIN OMS","Unprotected","NLD5-Plettenberg-1","IROADM-2-10-LINEOUT","NLD5-GG-1","RA2P-1-7-LINEIN","NLD5-GG-1","ASWG-1-9-LINEOUT","NLD5-Plettenberg-1","RA2P-2-9-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","Managed Plane","No","Not Set","N/A","N/A","N/A","N/A","","","A84504","","","System Notify","Mon Feb 13 2023 15:17:49 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","","","standard","","","","","default ASAP","NLD5-Plettenberg-1","NLD5-GG-1","N/A","NA","","0","319809"
"Up","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_11-25-L1_1-11-AD6_WES_CTE-2_PS24x-11-25-L1_1-11-AD6_200G-9269.375","Unprotected","WES-CTE-2","OTUODU4-11-25-1","WES-FSDC-2","OTUODU4-11-25-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_11-25-L1_1-11-AD6_WES_CTE-2_PS24x-11-25-L1_1-11-AD6_200G-9269.375","","A84580","","g-Core-WES_FSDC-2_PS24x_11-25-L1_1-11-AD6_WES_CTE-2_PS24x-11-25-L1_1-11-AD6_200G-9269.375","User","Mon Feb 20 2023 13:57:17 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","20","","BBNS","62.5","","","","","","default ASAP","WES-CTE-2","WES-FSDC-2","N/A","ASE Disabled","DEFAULT","0","319935"
"Up","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_11-25-L1_1-11-AD6_WES_CTE-2_PS24x-11-25-L1_1-11-AD6_200G-9269.375 ODU4#1","Unprotected","WES-CTE-2","OTUODU4-11-25-2","WES-FSDC-2","OTUODU4-11-25-2","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_11-25-L1_1-11-AD6_WES_CTE-2_PS24x-11-25-L1_1-11-AD6_200G-9269.375 ODU4#1","","A84583","","g-Core-WES_FSDC-2_PS24x_11-25-L1_1-11-AD6_WES_CTE-2_PS24x-11-25-L1_1-11-AD6_200G-9269.375","User","Mon Feb 20 2023 13:59:54 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","","62.5","","","","","","default ASAP","WES-CTE-2","WES-FSDC-2","N/A","ASE Disabled","DEFAULT","0","319945"
"Down","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_12-25-L1_1-11-AD7_WES_CTE-2_PS24x-12-25-L1_1-11-AD7_200G-9256.875","Unprotected","WES-FSDC-2","OTUODU4-12-25-1","WES-CTE-2","OTUODU4-12-25-1","","","","","Minor","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_12-25-L1_1-11-AD7_WES_CTE-2_PS24x-12-25-L1_1-11-AD7_200G-9256.875","","A84611","","g-Core-WES_FSDC-2_PS24x_12-25-L1_1-11-AD7_WES_CTE-2_PS24x-12-25-L1_1-11-AD7_200G-9256.875","User","Mon Feb 20 2023 14:57:50 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","BBNS","62.5","","","","","","default ASAP","WES-FSDC-2","WES-CTE-2","N/A","ASE Disabled","DEFAULT","0","320068"
"Up","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_12-25-L1_1-11-AD7_WES_CTE-2_PS24x-12-25-L1_1-11-AD7_200G-9256.875 ODU4#1","Unprotected","WES-FSDC-2","OTUODU4-12-25-2","WES-CTE-2","OTUODU4-12-25-2","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_12-25-L1_1-11-AD7_WES_CTE-2_PS24x-12-25-L1_1-11-AD7_200G-9256.875 ODU4#1","","A84614","","g-Core-WES_FSDC-2_PS24x_12-25-L1_1-11-AD7_WES_CTE-2_PS24x-12-25-L1_1-11-AD7_200G-9256.875","User","Mon Feb 20 2023 14:59:36 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","","62.5","","","","","","default ASAP","WES-FSDC-2","WES-CTE-2","N/A","ASE Disabled","DEFAULT","0","320080"
"Up","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_12-26-L1_2-11-AD5_WES_CTE-2_PS24x-12-26-L1_2-11-AD7_200G-9256.875","Unprotected","WES-FSDC-2","OTUODU4-12-26-1","WES-CTE-2","OTUODU4-12-26-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_12-26-L1_2-11-AD5_WES_CTE-2_PS24x-12-26-L1_2-11-AD7_200G-9256.875","","A84618","","g-Core-WES_FSDC-2_PS24x_12-26-L1_2-11-AD5_WES_CTE-2_PS24x-12-26-L1_2-11-AD7_200G-9256.875","User","Mon Feb 20 2023 15:10:53 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","BBNS","62.5","","","","","","default ASAP","WES-FSDC-2","WES-CTE-2","N/A","ASE Disabled","DEFAULT","0","320101"
"Up","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_12-26-L1_2-11-AD5_WES_CTE-2_PS24x-12-26-L1_2-11-AD7_200G-9256.875 ODU4#1","Unprotected","WES-FSDC-2","OTUODU4-12-26-2","WES-CTE-2","OTUODU4-12-26-2","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_12-26-L1_2-11-AD5_WES_CTE-2_PS24x-12-26-L1_2-11-AD7_200G-9256.875 ODU4#1","","A84621","","g-Core-WES_FSDC-2_PS24x_12-26-L1_2-11-AD5_WES_CTE-2_PS24x-12-26-L1_2-11-AD7_200G-9256.875","User","Mon Feb 20 2023 15:12:27 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","","62.5","","","","","","default ASAP","WES-FSDC-2","WES-CTE-2","N/A","ASE Disabled","DEFAULT","0","320123"
"Down","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_11-26-L1_2-11-AD4_WES_CTE-2_PS24x-11-26-L1_2-11-AD6_200G-9269.375","Unprotected","WES-CTE-2","OTUODU4-11-26-1","WES-FSDC-2","OTUODU4-11-26-1","","","","","Minor","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_11-26-L1_2-11-AD4_WES_CTE-2_PS24x-11-26-L1_2-11-AD6_200G-9269.375","","A84652","","g-Core-WES_FSDC-2_PS24x_11-26-L1_2-11-AD4_WES_CTE-2_PS24x-11-26-L1_2-11-AD6_200G-9269.375","User","Mon Feb 20 2023 15:26:25 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","BBNS","62.5","","","","","","default ASAP","WES-CTE-2","WES-FSDC-2","N/A","ASE Disabled","DEFAULT","0","320215"
"Up","Commissioned","ODU4","Core-WES_FSDC-2_PS24x_11-26-L1_2-11-AD4_WES_CTE-2_PS24x-11-26-L1_2-11-AD6_200G-9269.375 ODU4#1","Unprotected","WES-CTE-2","OTUODU4-11-26-2","WES-FSDC-2","OTUODU4-11-26-2","","","","","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core-WES_FSDC-2_PS24x_11-26-L1_2-11-AD4_WES_CTE-2_PS24x-11-26-L1_2-11-AD6_200G-9269.375 ODU4#1","","A84655","","g-Core-WES_FSDC-2_PS24x_11-26-L1_2-11-AD4_WES_CTE-2_PS24x-11-26-L1_2-11-AD6_200G-9269.375","User","Mon Feb 20 2023 15:27:56 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","20","","","62.5","","","","","","default ASAP","WES-CTE-2","WES-FSDC-2","N/A","ASE Disabled","DEFAULT","0","320231"
"Up","Commissioned","ODU4","Core_KZN_DMO_PS64_01-03-41-L1_SFD-28_DFA_SG_PS36_01-02-13-L1_SFD-28_100G_9460","Unprotected","KZN-DMO-PSS-1","OTUODU4-1-3-41-1","DFA-SG-1","OTUODU4-1-2-12-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO_PS64_01-03-41-L1_SFD-28_DFA_SG_PS36_01-02-13-L1_SFD-28_100G_9460","","A84714","","g-Core_KZN_DMO_PS64_01-03-41-L1_SFD-28_DFA_SG_PS36_01-02-13-L1_SFD-28_100G_9460","User","Tue Feb 21 2023 11:15:51 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","0","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-PSS-1#OCS","DFA-SG-1#OCS","N/A","ASE Disabled","DEFAULT","0","320323"
"Up","Commissioned","ODU4","Core_SGC_MDP-2_PS24x_01-11-19-L2_MCS-1-8-15_SGC_MTA-2_PS24x_01-11-27-L3_MCS-3-12-2_100G_9405.00","Unprotected","SGC-MDP-2","OTUODU4-11-19-2","SGC-MTA-2","OTUODU4-11-27-3","","","","","Minor","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MDP-2_PS24x_01-11-19-L2_MCS-1-8-15_SGC_MTA-2_PS24x_01-11-27-L3_MCS-3-12-2_100G_9405.00","","A84792","","g-Core_SGC_MDP-2_PS24x_01-11-19-L2_MCS-1-8-15_SGC_MTA-2_PS24x_01-11-27-L3_MCS-3-12-2_100G_9405.00","User","Wed Feb 22 2023 12:07:59 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","10","","BBNS","50.0","","","","","","default ASAP","SGC-MDP-2","SGC-MTA-2","N/A","ASE Disabled","DEFAULT","0","320534"
"Up","Commissioned","ODU4","Core_SGC_MDP-2_CDC-F_02-17-L1_SGC_Teraco-2_CDC-F_02-14-L1_100G_9495","Unprotected","SGC-MDP-2","OTUODU4-2-17-L1","SGC-Teraco-2","OTUODU4-2-14-L1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_SGC_MDP-2_CDC-F_02-17-L1_SGC_Teraco-2_CDC-F_02-14-L1_100G_9495","","A84812","","g-Core_SGC_MDP-2_CDC-F_02-17-L1_SGC_Teraco-2_CDC-F_02-14-L1_100G_9495","User","Wed Feb 22 2023 13:03:11 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","SGC-MDP-2","SGC-Teraco-2","N/A","ASE Disabled","DEFAULT","0","320640"
"Up","Commissioned","ODU3E2","Core_NLD2_WOL_PS32_01-1-16-L1_NLD2_CHA_PS32_01-1-14-L1_40G-9400","Unprotected","NLD2-WOL-1","43SCX4E-1-16-L1-1","NLD2-CHA-1","43SCX4E-1-14-L1-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_NLD2_WOL_PS32_01-1-16-L1_NLD2_CHA_PS32_01-1-14-L1_40G-9400","","A84853","","g-Core_NLD2_WOL_PS32_01-1-16-L1_NLD2_CHA_PS32_01-1-14-L1_40G-9400","User","Wed Feb 22 2023 23:39:14 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","25","","BBNS","50.0","","","","","","default ASAP","NLD2-WOL-1","NLD2-CHA-1","N/A","ASE Disabled","DEFAULT","0","320838"
"Up","Commissioned","ODU2","NLD2-WOL-1/11DPM12-1-13-L1-1 NLD2-CHA-1/11DPM12-1-13-L1-1 ODU2","Unprotected","NLD2-WOL-1","11DPM12-1-13-L1-1","NLD2-CHA-1","11DPM12-1-13-L1-1","","","","","Cleared","Cleared","In Service","In Service","Completed","Started","Started","Infrastructure","Add","Managed Plane","No","Not Set","N/A","N/A","N/A","N/A","NLD2-WOL-1/11DPM12-1-13-L1-1 NLD2-CHA-1/11DPM12-1-13-L1-1 ODU2","","A84865","","","User","Wed Feb 22 2023 23:58:24 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","12.5","","","","","","","","","default ASAP","NLD2-WOL-1","NLD2-CHA-1","N/A","NA","DEFAULT","0","320889"
"Up","Commissioned","OMS","NLD1-Howick-1/IROADM-2-3-LINEOUT NLD1-KPD-1/AM2125B-2-2-LINEIN OMS","Unprotected","NLD1-Howick-1","IROADM-2-3-LINEOUT","NLD1-KPD-1","AM2125B-2-2-LINEIN","NLD1-KPD-1","AM2125B-2-3-LINEOUT","NLD1-Howick-1","IROADM-2-3-LINEIN","Cleared","Cleared","In Service","In Service","Completed","Not Enabled","Not Enabled","Infrastructure","Add","ASON Logical Link","No","Not Set","N/A","N/A","N/A","N/A","","","A84903","","","System Notify","Thu Feb 23 2023 23:50:56 GMT+0200 (South Africa Standard Time)","C","","N/A","","","","","BBNS","","standard","","","","","default ASAP","NLD1-Howick-1","NLD1-KPD-1","N/A","ASE Disabled","","0","320959"
"Up","Commissioned","ODU4","Core_NLD1_Howick-1_PS16_01-01-7-L1_PSC-25-1_DFA_VY_PS36_01-01-04-L1_SFD26_100G_9550","Unprotected","NLD1-Howick-1","OTUODU4-1-7-L1","DFA-VY-1","OTUODU4-1-1-4-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_NLD1_Howick-1_PS16_01-01-7-L1_PSC-25-1_DFA_VY_PS36_01-01-04-L1_SFD26_100G_9550","","A84907","","g-Core_NLD1_Howick-1_PS16_01-01-7-L1_PSC-25-1_DFA_VY_PS36_01-01-04-L1_SFD26_100G_9550","User","Fri Feb 24 2023 00:14:53 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","20","","BBNS","50.0","","","","","","default ASAP","NLD1-Howick-1","DFA-VY-1#OCS","N/A","ASE Disabled","DEFAULT","0","320978"
"Up","Commissioned","ODU4","Core_KZN_DNE-1_PS64_01-01-44-L1_SFD-28_NLD1_Howick_PS16_01-01-08-L1_PCS-25-1_100G_9430","Unprotected","KZN-DNE-PSS-1","OTUODU4-1-1-44-1","NLD1-Howick-1","OTUODU4-1-8-L1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DNE-1_PS64_01-01-44-L1_SFD-28_NLD1_Howick_PS16_01-01-08-L1_PCS-25-1_100G_9430","","A84989","","g-Core_KZN_DNE-1_PS64_01-01-44-L1_SFD-28_NLD1_Howick_PS16_01-01-08-L1_PCS-25-1_100G_9430","User","Fri Feb 24 2023 04:20:48 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","20","","BBNS","50.0","","","","","","default ASAP","KZN-DNE-PSS-1#OCS","NLD1-Howick-1","N/A","ASE Disabled","DEFAULT","0","321382"
"Up","Commissioned","ODU4","Core_ WES-CTE-2_PS24x_11-20-2_2-11 AD8_WES-STB-2_PS36-1-4_2-8 AD2_ 9425","Unprotected","WES-CTE-2","OTUODU4-11-20-2","WES-STB-2","OTUODU4-1-1-4-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Add","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_ WES-CTE-2_PS24x_11-20-2_2-11 AD8_WES-STB-2_PS36-1-4_2-8 AD2_ 9425","","A85160","","g-Core_ WES-CTE-2_PS24x_11-20-2_2-11 AD8_WES-STB-2_PS36-1-4_2-8 AD2_ 9425","User","Tue Mar 07 2023 16:52:56 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","12.5","","BBNS","50.0","","","","","","default ASAP","WES-CTE-2","WES-STB-2#OCS","N/A","ASE Disabled","DEFAULT","0","321911"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-11-18-L3_2-08-AD14_DFA_MTZ-2_PS24x_01-11-18-L1_2-8-AD1_100G_9375","Unprotected","KZN-DMO-2","OTUODU4-11-18-3","DFA-MTZ-2","OTUODU4-11-18-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DMO-2_PS24x_01-11-18-L3_2-08-AD14_DFA_MTZ-2_PS24x_01-11-18-L1_2-8-AD1_100G_9375","","R85236","","g-Core_KZN_DMO-2_PS24x_01-11-18-L3_2-08-AD14_DFA_MTZ-2_PS24x_01-11-18-L1_2-8-AD1_100G_9375","User","Tue Mar 07 2023 22:59:03 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","DFA-MTZ-2","N/A","ASE Disabled","DEFAULT","0","322019"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-12-18-L4_2-08-AD13_DFA_MTZ-2_PS24x_01-12-18-L1_2-8-AD2_100G_9380","Unprotected","KZN-DMO-2","OTUODU4-12-18-4","DFA-MTZ-2","OTUODU4-12-18-1","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","N/A","Core_KZN_DMO-2_PS24x_01-12-18-L4_2-08-AD13_DFA_MTZ-2_PS24x_01-12-18-L1_2-8-AD2_100G_9380","","R85251","","g-Core_KZN_DMO-2_PS24x_01-12-18-L4_2-08-AD13_DFA_MTZ-2_PS24x_01-12-18-L1_2-8-AD2_100G_9380","User","Tue Mar 07 2023 23:04:48 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","DFA-MTZ-2","N/A","ASE Disabled","DEFAULT","0","322083"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-11-25-L3_1-11-AD11_DFA_MTZ-2_PS24x_01-11-18-L2_1-08-AD3_100G_9435","Unprotected","KZN-DMO-2","OTUODU4-11-25-3","DFA-MTZ-2","OTUODU4-11-18-2","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-11-25-L3_1-11-AD11_DFA_MTZ-2_PS24x_01-11-18-L2_1-08-AD3_100G_9435","","R85257","","g-Core_KZN_DMO-2_PS24x_01-11-25-L3_1-11-AD11_DFA_MTZ-2_PS24x_01-11-18-L2_1-08-AD3_100G_9435","User","Tue Mar 07 2023 23:15:26 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","22.5","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","DFA-MTZ-2","N/A","ASE Disabled","DEFAULT","0","322138"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-12-24-L1_2-08-AD15_DFA_MTZ-2_PS24x_01-12-18-L2_1-08-AD4_100G_9275","Unprotected","KZN-DMO-2","OTUODU4-12-24-1","DFA-MTZ-2","OTUODU4-12-18-2","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-12-24-L1_2-08-AD15_DFA_MTZ-2_PS24x_01-12-18-L2_1-08-AD4_100G_9275","","R85263","","g-Core_KZN_DMO-2_PS24x_01-12-21-L2_2-11-AD11_DFA_MTZ-2_PS24x_01-12-18-L2_1-08-AD4_100G_9275","User","Tue Mar 07 2023 23:17:35 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","DFA-MTZ-2","N/A","ASE Disabled","DEFAULT","0","322145"
"Up","Commissioned","ODU4","Core_KZN_DMO-2_PS24x_01-11-26-L4_1-11-AD12_DFA_MTZ-2_PS24x_01-11-18-L3_1-8-AD5_100G_9360","Unprotected","KZN-DMO-2","OTUODU4-11-26-4","DFA-MTZ-2","OTUODU4-11-18-3","","","","","Cleared","Minor","In Service","In Service","Completed","Not Enabled","Not Enabled","Logical Link","Reroute","Control Plane","No","Not Set","N/A","None","None","Keyed","Core_KZN_DMO-2_PS24x_01-11-26-L4_1-11-AD12_DFA_MTZ-2_PS24x_01-11-18-L3_1-8-AD5_100G_9360","","R85275","","g-Core_KZN_DMO-2_PS24x_01-11-26-L4_1-11-AD12_DFA_MTZ-2_PS24x_01-11-18-L3_1-8-AD5_100G_9360","User","Tue Mar 07 2023 23:19:56 GMT+0200 (South Africa Standard Time)","","","N/A","50","80","100","","BBNS","50.0","","","","","","default ASAP","KZN-DMO-2","DFA-MTZ-2","N/A","ASE Disabled","DEFAULT","0","322236"
