"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","Allow ASON Resources","ASAP","Alias","Alias 2","Order Number","Customer","Group Order Name","Created Date","Enable NIM","Latest Note","NPA Name","Channel Width","Actual Latency - WORK (microsec)","Actual Latency - PROTECT(microsec)","Latency Status","Latency Timestamp","Reservation","Reservation Expiry Date","Test Status","BER Measurement Result","TCM Enabled","TCM ASAP Enabled","Wave Key","NML ASAP","From NE #1","To NE #1","ASE Control Mode","Order ID"
"Up","Commissioned","10GbE","EAS_EL_PS36_01-01-20-01_NLD10_QN_PS36_01-01-20-04_10GbE_1","Unprotected","EAS-EL-1","GBE10-1-1-20-1","NLD10-QN-1","GBE10-1-1-20-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","EL-QN_IP/MPLS_10G_1","","A87888","","g-EAS_EL_PS36_01-01-20-01_NLD10_QN_PS36_01-01-20-04_10GbE_1","Fri Apr 28 2023 19:36:34 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","NLD10-QN-1#OCS","NA","332387"
"Up","Commissioned","10GbE","NLD10_JAMES_PS32_01-01-14-C1_NLD10_AL_PS32_01-02-16-C1_10GbE_1","Unprotected","NLD10-AL-1","130SCX10-2-16-C1","NLD10-JAMES-1","130SCX10-1-14-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","James-CTE_via_AL_10G_IP/MPLS_ 1/2","","A87906","","g-Core_NLD10_JAMES_PS32-01-01-14-L1_NLD10_AL_PS32-01-02-16-L1_100G-9350 ODU2:1 DSR:1","Fri Apr 28 2023 20:19:33 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD10-AL-1","NLD10-JAMES-1","NA","332455"
"Up","Commissioned","10GbE","WES_CTE_PS64_01-02-13-07_NLD10_AL_PS36_01-01-20-04_10GbE_1","Unprotected","NLD10-AL-1","GBE10-1-1-20-4","WES-CTE-1","GBE10-1-2-13-7","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","James-CTE_via_AL_10G_IP/MPLS_ 2/2","","A87908","","g-WES_CTE_PS64_01-02-13-07_NLD10_AL_PS36_01-01-20-04_10GbE_1","Fri Apr 28 2023 20:32:23 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","NLD10-AL-1#OCS","WES-CTE-1#OCS","NA","332462"
"Up","Commissioned","10GbE","SGS_VN_PS36_01-01-20-03_SGS_JFL_PS64_01-02-11-01_10G_1","SNC-N Server Protected","SGS-VN-1","GBE10-1-1-20-3","SGS-JFL-1","GBE10-1-2-11-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","BEP1_NEW","","A87960","","g-SGS_VN_PS36_01-01-20-03_SGS_JFL_PS64_01-02-11-01_10G_1","Wed May 03 2023 09:04:51 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","SGS-VN-1#OCS","SGS-JFL-1#OCS","NA","332614"
"Up","Commissioned","10GbE","SGS_VN_PS36_01-01-20-02_SGS_JME_PS64_01-01-47-01_10G_1","SNC-N Server Protected","SGS-VN-1","GBE10-1-1-20-2","SGS-JME-1","GBE10-1-1-47-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","BEP1_NEW","","A87965","","g-SGS_VN_PS36_01-01-20-02_SGS_JME_PS64_01-01-47-01_10G_1","Wed May 03 2023 09:14:27 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","SGS-VN-1#OCS","SGS-JME-1#OCS","NA","332621"
"Up","Commissioned","10GbE","EAS_EL_PS36_01-02-21-10_WES_FSDC_PS64_01-03-47-04_10G_2","SNC-N Server Protected","EAS-EL-1","GBE10-1-2-21-10","WES-FSDC-1","GBE10-1-3-47-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","EL-FSDC_CDN_Temp Link for Nokia Migration_10G_Link2","","A87977","","g-EAS_EL_PS36_01-02-21-10_WES_FSDC_PS64_01-03-47-04_10G_2","Wed May 03 2023 11:06:12 GMT+0200 (South Africa Standard Time)","N/A","CDN28","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","WES-FSDC-1#OCS","NA","332635"
"Up","Commissioned","10GbE","WES-CTE-1/GBE10-1-2-14-10 NLD10-AL-1/GBE10-1-1-20-3 DSR","Unprotected","WES-CTE-1","GBE10-1-2-14-10","NLD10-AL-1","GBE10-1-1-20-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Out Of Service","In Service","Completed","No","Not Set","Access_Ring_Braamspruit_Ring_closure_via_QN-CTE-BES-AL_Link_3/3","","A87987","","g-WES-CTE-1/GBE10-1-2-14-10 NLD10-AL-1/MDL-1-1-20-3 DSR","Wed May 03 2023 14:55:19 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-1#OCS","NLD10-AL-1#OCS","NA","332648"
"Up","Commissioned","10GbE","NLD7_NL_PS36_01-02-20-05_DFA_EMH_PS36_01-02-21-09_10GbE_6","SNC-N Server Protected","CEN-NL-1","GBE10-1-2-20-5","DFA-EMH-1","GBE10-1-2-21-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","TID:925163_MPU_EMH 8665-2 POC1-NL 8665-2 POC1_VDC_20GG_LAG7: IP/MPLS_6","","A87993","","g-NLD7_NL_PS36_01-02-20-05_DFA_EMH_PS36_01-02-21-09_10GbE_6","Wed May 03 2023 16:32:30 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","CEN-NL-1#OCS","DFA-EMH-1#OCS","NA","332660"
"Up","Commissioned","10GbE","DFA_ER_PS36_01-02-19-08_DFA_EMH_PS36_01-02-21-08_10GbE_6","SNC-N Server Protected","DFA-EMH-1","GBE10-1-2-21-8","DFA-ER-1","GBE10-1-2-19-8","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","TID:924809_MPU_EMH 8665-2 POC1_Ermelo 8665-2 POC1_VDC_20G_LAG9: IP/MPLS_6","","A88002","","g-DFA_ER_PS36_01-02-19-08_DFA_EMH_PS36_01-02-21-08_10GbE_6","Thu May 04 2023 09:05:28 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","DFA-EMH-1#OCS","DFA-ER-1#OCS","NA","332678"
"Up","Commissioned","10GbE","EAS-EL-1/GBE10-1-1-20-9 NLD10-QN-1/GBE10-1-1-20-5 DSR","Unprotected","EAS-EL-1","GBE10-1-1-20-9","NLD10-QN-1","GBE10-1-1-20-5","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Out Of Service","In Service","Completed","No","Not Set","Access_Ring_Braamspruit_Ring_closure_via_QN-CTE-BES-AL_Link_2/3","","A88011","","g-EAS-EL-1/GBE10-1-1-20-9 NLD10-QN-1/MDL-1-1-20-5 DSR","Thu May 04 2023 14:43:52 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","NLD10-QN-1#OCS","NA","332693"
"Up","Commissioned","10GbE","NLD10-JAMES-1/130SCX10-1-16-C1 NLD10-QN-1/130SCX10-1-16-C1 DSR","Unprotected","NLD10-JAMES-1","130SCX10-1-16-C1","NLD10-QN-1","130SCX10-1-16-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","Access_Ring_Braamspruit_Ring_closure_via_QN-CTE-BES-AL_Link_1/3","","A88035","","g-NLD10-JAMES-1/130SCX10-1-16-C1 NLD10-QN-1/130SCX10-1-16-C1 DSR","Fri May 05 2023 09:45:40 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD10-JAMES-1","NLD10-QN-1","NA","332752"
"Up","Commissioned","100GbE"," WES_FSDC-2_PS24x_11-13-L4_SGC_MTA-2_PS24x-13-5-L1_100G","Unprotected","WES-FSDC-2","4AN400-11-13-4","SGC-MTA-2","10AN400-13-5-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set"," WES_FSDC-2_PS24x_11-13-L4_SGC_MTA-2_PS24x-13-5-L1_100G_NSA20","","A88088","","g- WES_FSDC-2_PS24x_11-13-L4_SGC_MTA-2_PS24x-13-5-L1_100G","Sat May 06 2023 15:13:15 GMT+0200 (South Africa Standard Time)","N/A","NSA20","BBNS","","9452","0","VALID","Sat May 06 2023 15:14:37 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","WES-FSDC-2","SGC-MTA-2","NA","333505"
"Up","Commissioned","100GbE","SGC-MTA-2_PS24X_01-14-04-05_SGS-JFL-2_PS24X_01-12-13-04_100GE_02","SNC-N Server Protected","SGC-MTA-2","10AN400-14-4-5","SGS-JFL-2","4AN400-12-13-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_JFL_P-MTA_CPE-100Gb/s_100Gb/s_Link3","","A88128","","g-SGC-MTA-2_PS24X_01-14-04-05_SGS-JFL-2_PS24X_01-12-13-04_100GE_02","Tue May 09 2023 11:21:56 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","736.4","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-MTA-2","SGS-JFL-2","NA","334044"
"Up","Commissioned","10GbE","NLD5_GR_PS32_01-02-16-C1_NLD5_Bisho_PS32_01-01-16-C1_10GbE_1","Unprotected","NLD5-GR-1","130SCX10-2-16-C1","NLD5-Bisho-1","130SCX10-2-16-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","NLD5_GR_PS32_01-02-16-C1_NLD5_Bisho_PS32_01-01-16-C1_10GbE_1","","A88171","","g-NLD5_GR_PS32_01-02-16-C1_NLD5_Bisho_PS32_01-01-16-C1_10GbE_1","Tue May 09 2023 23:00:49 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD5-GR-1","NLD5-Bisho-1","NA","334224"
"Up","Commissioned","10GbE","EAS_EL_Cube_PS36_01-01-21-02_NLD5_GR_PS36_01-01-20-02_10G_1","Unprotected","EAS-EL-1","GBE10-1-1-21-2","NLD5-GR-1","GBE10-1-1-20-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:836270_EAS-Grahamstown 8660-1_U3/M0/IF1-EL CUBE 8665-1 POC1_U2/M2/IF9_IP/MPLS_10G_1","A51303_OLD","A88238","","g-EAS_EL_Cube_PS36_01-01-21-02_NLD5_GR_PS36_01-01-20-02_10G_1","Wed May 10 2023 00:36:20 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","NLD5-GR-1#OCS","NA","334374"
"Up","Commissioned","10GbE","EAS_PLI_PS36_01-01-20-03_NLD5_GR_PS36_01-01-20-01_10G_1","Unprotected","EAS-PLI-1","GBE10-1-1-20-3","NLD5-GR-1","GBE10-1-1-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:435990_EAS-Grahamstown 8660-2_U2/M0/IF0-PLI 8665-1 POC1_U13/M2/IF4_IP/MPLS_10G_1","A51300_OLD","A88272","","g-EAS_PLI_PS36_01-01-20-03_NLD5_GR_PS36_01-01-20-01_10G_1","Wed May 10 2023 01:16:58 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PLI-1#OCS","NLD5-GR-1#OCS","NA","334460"
"Up","Commissioned","10GbE","EAS_PLI_PS36_01-01-20-02_EAS_EL_Cube_PS36_01-01-21-03_10G_1","Unprotected","EAS-PLI-1","GBE10-1-1-20-2","EAS-EL-1","GBE10-1-1-21-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","PLI-EL_Cube_10G_IP/MPLS Link 1","A51310_OLD","A88275","","g-EAS_PLI_PS36_01-01-20-02_EAS_EL_Cube_PS36_01-01-21-03_10G_1","Wed May 10 2023 01:21:14 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PLI-1#OCS","EAS-EL-1#OCS","NA","334465"
"Down","Commissioned","10GbE","WES-CTE-2_PS24X 01-12-2-11_Terr-2_PS24X 01-12-1-11_10G","SNC-N Server Protected","WES-CTE-2","30AN300-12-2-11","WES-Terraco-2","30AN300-12-1-11","","","","","Started","Started","Path","Add","Managed Plane","Minor","Major","Automatic In Service","In Service","Completed","No","Not Set","WES-CTE-2_PS24X 01-12-2-11_Terr-2_PS24X 01-12-1-11_10G_MTN_FTTX","","A88332","","g-WES-CTE-2_PS24X 01-12-2-11_Terr-2_PS24X 01-12-1-11_10G","Mon May 15 2023 10:42:01 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","268.2","0","VALID","Mon May 15 2023 10:45:29 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-Terraco-2","NA","334538"
"Down","Commissioned","10GbE","WES-FSDC-2/30AN300-11-1-22 WES-Terraco-2/30AN300-11-1-22 10GbE","SNC-N Server Protected","WES-FSDC-2","30AN300-11-1-22","WES-Terraco-2","30AN300-11-1-22","","","","","Started","Started","Path","Add","Managed Plane","Minor","Major","Automatic In Service","In Service","Completed","No","Not Set","WES-FSDC-2_PS24X 01-11-1-22_Terr-2_PS24X 01-11-1-22_10G_MTN_FTTX","","A88335","","g-WES-CTE-2_PS24X 01-11-1-22_Terr-2_PS24X 01-11-1-22_10G","Mon May 15 2023 12:41:37 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","201.15","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","WES-FSDC-2","WES-Terraco-2","NA","334542"
"Up","Commissioned","10GbE","NLD7_NL_PS36_01-02-20-09_NLD7_HZ_PS36_01-02-16-02_10GbE_1","Unprotected","CEN-NL-1","GBE10-1-2-20-9","NLD7-HZ-1","GBE10-1-2-16-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","Makoko-HZ_Access Ring Closure_IP/MPLS_1","","A88338","","g-NLD7_NL_PS36_01-02-20-09_NLD7_HZ_PS36_01-02-16-02_10GbE_1","Mon May 15 2023 14:31:57 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","CEN-NL-1#OCS","NLD7-HZ-1#OCS","NA","334549"
"Up","Commissioned","1GbE","NGA_HUAWEI_DRP_PS32_01-01-16-C1_NGA_PSI-2_PS32_01-03-06-C1_1G_1","Unprotected","HUAWEI_DRP","11DPM12-1-16-C1","NGA-PSI-2","11DPM12-3-6-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","HUAWEI_DRP_CORIANT_TR_1GE","","A88372","","g-NGA_HUAWEI_DRP_PS32_01-01-16-C1_NGA_PSI-2_PS32_01-03-06-C1_1G_1","Tue May 16 2023 09:14:58 GMT+0200 (South Africa Standard Time)","N/A","","","","0","0","DMF","","N/A","","None","","N/A","N/A","N/A","default ASAP","HUAWEI_DRP","NGA-PSI-2","NA","334602"
"Up","Commissioned","1GbE","NGA_HUAWEI_DRP_PS32_01-01-16-C2_NGA_PSI-2_PS32_01-03-06-C2_1G_1","Unprotected","HUAWEI_DRP","11DPM12-1-16-C2","NGA-PSI-2","11DPM12-3-6-C2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","NGA_HUAWEI_DRP_PS32_01-01-16-C2_NGA_PSI-2_PS32_01-03-06-C2_1G_1","","A88375","","g-NGA_HUAWEI_DRP_PS32_01-01-16-C2_NGA_PSI-2_PS32_01-03-06-C2_1G_1","Tue May 16 2023 09:19:35 GMT+0200 (South Africa Standard Time)","N/A","","","","0","0","DMF","","N/A","","None","","N/A","N/A","N/A","default ASAP","HUAWEI_DRP","NGA-PSI-2","NA","334606"
"Up","Commissioned","10GbE","WES_CCTY_PS36_01-02-20-06_CTE_PS64_01-03-12-09_10G_1","SNC-N Server Protected","WES-CCTY-1","GBE10-1-2-20-6","WES-CTE-1","GBE10-1-3-12-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","WES_CCTY_PS36_01-02-20-06_CTE_PS64_01-03-12-09_10G_1_CDN","","A88396","","g-WES_CCTY_PS36_01-02-20-06_CTE_PS64_01-03-12-09_10G_1","Wed May 17 2023 09:46:40 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","WES-CCTY-1#OCS","WES-CTE-1#OCS","NA","334678"
"Up","Commissioned","10GbE","WES-CCTY-1/GBE10-1-1-20-3 WES-CTE-1/GBE10-1-1-13-7 DSR","Unprotected","WES-CCTY-1","GBE10-1-1-20-3","WES-CTE-1","GBE10-1-1-13-7","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","CCTY-CTE-Warroom","","A88399","","g-WES-CCTY-1/GBE10-1-1-20-3 WES-CTE-1/GBE10-1-1-13-7 DSR","Wed May 17 2023 10:46:18 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","WES-CCTY-1#OCS","WES-CTE-1#OCS","NA","334690"
"Up","Commissioned","10GbE","WES-CCTY-1/MDL-1-1-20-2 WES-FSDC-1/GBE10-1-1-47-4 DSR","Unprotected","WES-CCTY-1","GBE10-1-1-20-2","WES-FSDC-1","GBE10-1-1-47-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","CCTY-FSDC-Warroom","","A88402","","g-WES-CCTY-1/MDL-1-1-20-2 WES-FSDC-1/GBE10-1-1-47-4 DSR","Wed May 17 2023 10:50:04 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","WES-CCTY-1#OCS","WES-FSDC-1#OCS","NA","334694"
"Up","Commissioned","10GbE","NGA_PRO-2_PS24x_01-11-10-29_DFA_EMH_PS36_01-01-19-09_10GbE_1","SNC-N Server Protected","DFA-EMH-1","GBE10-1-1-19-9","NGA-PRO-2","30AN300-11-10-29","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","PRO-EMH_10G_Migration_10G_1_CDN","","A88426","","g-NGA_PRO-2_PS24x_01-11-10-29_DFA_EMH_PS36_01-01-19-09_10GbE_1","Thu May 18 2023 13:59:16 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","DFA-EMH-1#OCS","NGA-PRO-2","NA","334719"
"Up","Commissioned","100GbE","KZN_RV_PS32_01-01-17-C32_EAS_EL-Telkom_PS32_01-01-15-C32_100G-1","Unprotected","KZN-RV-2","S13X100-1-17-C32","EAS-EL-Telkom-1","S13X100-1-15-C32","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","Automatic In Service","In Service","Completed","No","Not Set","VB S23047627690 DFA_RV_to_EL-Telkom_100G-1","","A88443","","g-KZN_RV_PS32_01-01-17-C32_MCS1-8_AD9_EAS_EL-Telkom_PS32_01-01-15-C32_100G-1","Thu May 18 2023 16:26:32 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","N/A","N/A","N/A","default ASAP","KZN-RV-2","EAS-EL-Telkom-1","NA","334872"
"Up","Commissioned","10GbE","SGS_JFL_PS64_01-01-14-07_SGS_PW_PS36_01-01-20-03_10G_1","SNC-N Server Protected","SGS-JFL-1","GBE10-1-1-14-7","SGS-PW-1","GBE10-1-1-20-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","BEP1-Gary","","A88477","","g-SGS_JFL_PS64_01-01-14-07_SGS_PW_PS36_01-01-20-03_10G_1","Tue May 23 2023 14:29:06 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","SGS-JFL-1#OCS","SGS-PW-1#OCS","NA","334989"
"Up","Commissioned","10GbE","NGA_PRO-2_PS24X_01-11-10-17_NLD2_KS-1_PS36_01-01-21-06_10G_1","SNC-N Server Protected","NLD2-KS-1","GBE10-1-1-21-6","NGA-PRO-2","30AN300-11-10-17","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","BEP1:NGA_KS_ABR-2_TO_NGA_PRO_ASBR-1_Link#2","","A88481","","g-NGA_PRO-2_PS24X_01-11-10-17_NLD2_KS-1_PS36_01-01-21-06_10G_1","Wed May 24 2023 10:58:00 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","NLD2-KS-1#OCS","NGA-PRO-2","NA","334994"
"Up","Commissioned","10GbE","NGA_PSI-2_PS24X_01-12-02-15_NLD2_KS-1_PS36_01-02-21-5_10G_1","SNC-N Server Protected","NGA-PSI-2","30AN300-12-2-15","NLD2-KS-1","GBE10-1-2-21-5","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","BEP1:NGA_KS_ABR-1_TO_NGA_PSI_ASBR-1_Link#2","","A88484","","g-NGA_PSI-2_PS24X_01-12-02-15_NLD2_KS-1_PS36_01-02-21-5_10G_1","Wed May 24 2023 11:23:37 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","Wed May 24 2023 11:26:12 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","NGA-PSI-2","NLD2-KS-1#OCS","NA","335002"
"Up","Commissioned","10GbE","SGS_JFL_PS64_01-02-16-10_SGS_JDO_PS36_01-01-20-07_10G_1","Unprotected","SGS-JFL-1","GBE10-1-2-16-10","SGS-JDO-1","GBE10-1-1-20-7","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","Automatic In Service","In Service","Completed","No","Not Set","BEP1-Extra Capacity","","A88552","","g-SGS_JFL_PS64_01-02-16-10_SGS_JDO_PS36_01-01-20-07_10G_1","Mon May 29 2023 10:03:16 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","SGS-JFL-1#OCS","SGS-JDO-1#OCS","NA","335082"
"Up","Commissioned","10GbE","SGS_JME_PS64_01-02-14-01_SGS_JDO_PS36_01-02-20-06_10G_1","Unprotected","SGS-JME-1","GBE10-1-2-14-1","SGS-JDO-1","GBE10-1-2-20-6","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","Automatic In Service","In Service","Completed","No","Not Set","BEP1-Extra Capacity","","A88555","","g-SGS_JME_PS64_01-02-14-01_SGS_JDO_PS36_01-02-20-06_10G_1","Mon May 29 2023 10:12:30 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","SGS-JME-1#OCS","SGS-JDO-1#OCS","NA","335086"
"Up","Commissioned","1GbE","NLD5_GR_PS36_01-01-12-02_EAS_EL_PS36_01-01-12-21_1GbE_1","Unprotected","NLD5-GR-1","GBE-1-1-12-2","EAS-EL-1","GBE-1-1-12-21","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","GR-EL_1GbE_IP/MPLS","","A88575","","g-NLD5_GR_PS36_01-01-12-02_EAS_EL_PS36_01-01-12-21_1GbE_1","Tue May 30 2023 10:08:04 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","NLD5-GR-1#OCS","EAS-EL-1#OCS","NA","335114"
"Up","Commissioned","10GbE","NLD6-Jongilizwe-1_1-8-C1_NLD6-EG-1_3-6-C1_10GE","Unprotected","NLD6-Jongilizwe-1","S13X100-1-8-C1","NLD6-EG-1","S13X100-3-6-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","Automatic In Service","In Service","Completed","No","Not Set","NLD6-Jongilizwe-1_1-8-C1_NLD6-EG-1_3-6-C1_10GE_BEP1","","A88578","","g-NLD6-Jongilizwe-1/S13X100-1-8-C1 NLD6-EG-1/S13X100-3-6-C1 DSR","Tue May 30 2023 14:51:25 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","288.3","0","NOTAVAILABLE","","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD6-Jongilizwe-1","NLD6-EG-1","NA","335119"
"Up","Commissioned","10GbE","KZN_RB-2_PS36x_01-02-20-01_KZN_DNE-2_PS24x_01-12-01-22_10GbE_1","SNC-N Server Protected","KZN-DNE-2","30AN300-12-1-22","KZN-RB-2","GBE10-1-2-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","3006_TID:451145_KZN_DNE 8665-2_POC1_RB 8665-2_POC2_VDC_40G_LAG7: IP/MPLS_CORE_10GbE_1","","A88646","","g-KZN_RB-2_PS36x_01-02-20-01_KZN_DNE-2_PS24x_01-12-01-22_10GbE_1","Fri Jun 02 2023 09:33:40 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","Fri Jun 02 2023 09:36:11 GMT+0200 (South Africa Standard Time)","N/A","","None","","None","None","N/A","default ASAP","KZN-DNE-2","KZN-RB-2#OCS","NA","335391"
